player_id,first_name,last_name,birth_date,is_active,current_team_id,position,shoots_catches,height_inches,height_cm,weight_lbs,weight_kg,birth_city,birth_state_prov,birth_country,draft_year,draft_team,draft_round,draft_pick_in_round,draft_overall_pick,head_shot,hero_image
8477451,Ryan,Hartman,1994-09-20,TRUE,30,R,R,72,183,197,89,Hilton Head Island,South Carolina,USA,2013,CHI,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477451.jpg
8477573,Nathan,Walker,1994-02-07,TRUE,19,L,L,69,175,191,87,Cardiff,NaN,GBR,2014,WSH,3,29,89,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477573.jpg
8478136,Jake,Middleton,1996-01-02,TRUE,30,D,L,75,191,219,99,Wainwright,Alberta,CAN,2014,LAK,7,30,210,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478136.jpg
8478472,Mathieu,Joseph,1997-02-09,TRUE,26,R,L,73,185,189,86,Laval,Quebec,CAN,2015,TBL,4,29,120,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478472.jpg
8478493,Joel,Eriksson Ek,1997-01-29,TRUE,30,C,L,75,191,207,94,Karlstad,NaN,SWE,2015,MIN,1,20,20,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478493.jpg
8478508,Yakov,Trenin,1997-01-13,TRUE,30,C,L,74,188,201,91,Chelyabinsk,NaN,RUS,2015,NSH,2,25,55,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478508.jpg
8478864,Kirill,Kaprizov,1997-04-26,TRUE,30,L,L,70,178,202,92,Novokuznetsk,NaN,RUS,2015,MIN,5,14,135,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478864.jpg
8479385,Jordan,Kyrou,1998-05-05,TRUE,19,R,R,73,185,189,86,Toronto,Ontario,CAN,2016,STL,2,5,35,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479385.jpg
8480023,Robert,Thomas,1999-07-02,TRUE,19,C,R,72,183,207,94,Aurora,Ontario,CAN,2017,STL,1,20,20,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480023.jpg
8480281,Alexey,Toropchenko,1999-06-25,TRUE,19,R,L,78,198,225,102,Moscow,NaN,RUS,2017,STL,4,20,113,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480281.jpg
8480459,Pius,Suter,1996-05-24,TRUE,19,C,L,71,180,172,78,Zurich,NaN,CHE,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480459.jpg
8481006,Tyler,Tucker,2000-03-01,TRUE,19,D,L,73,185,204,93,Thunder Bay,Ontario,CAN,2018,STL,7,14,200,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481006.jpg
8481557,Matt,Boldy,2001-04-05,TRUE,30,L,L,74,188,201,91,Milford,Massachusetts,USA,2019,MIN,1,12,12,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481557.jpg
8481598,Philip,Broberg,2001-06-25,TRUE,19,D,L,76,193,210,95,Orebro,NaN,SWE,2019,EDM,1,8,8,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481598.jpg
8482077,Dylan,Holloway,2001-09-23,TRUE,19,L,L,73,185,207,94,Calgary,Alberta,CAN,2020,EDM,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482077.jpg
8482079,Marco,Rossi,2001-09-23,TRUE,23,C,L,69,175,182,83,Feldkirch,NaN,AUT,2020,MIN,1,9,9,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482079.jpg
8482089,Jake,Neighbours,2002-03-29,TRUE,19,L,L,72,183,201,91,Calgary,Alberta,CAN,2020,STL,1,26,26,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482089.jpg
8482122,Brock,Faber,2002-08-22,TRUE,30,D,R,73,185,200,91,Maple Grove,Minnesota,USA,2020,LAK,2,14,45,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482122.jpg
8482733,Logan,Mailloux,2003-04-15,TRUE,19,D,R,75,191,212,96,Belle River,Ontario,CAN,2021,MTL,1,31,31,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482733.jpg
8483452,Hunter,Haight,2004-04-04,TRUE,30,C,R,70,178,173,78,Strathroy,Ontario,CAN,2022,MIN,2,15,47,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483452.jpg
8483460,David,Jiricek,2003-11-28,TRUE,4,D,R,76,193,204,93,Klatovy,NaN,CZE,2022,CBJ,1,6,6,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483460.jpg
8483499,Liam,Ohgren,2004-01-28,TRUE,23,L,L,72,183,187,85,Stockholm,NaN,SWE,2022,MIN,1,19,19,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483499.jpg
8483516,Jimmy,Snuggerud,2004-06-01,TRUE,19,R,R,73,185,193,88,Minneapolis,Minnesota,USA,2022,STL,1,23,23,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483516.jpg
8484798,Zeev,Buium,2005-12-07,TRUE,23,D,L,72,183,183,83,San Diego,California,USA,2024,MIN,1,12,12,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484798.jpg
8474564,Steven,Stamkos,1990-02-07,TRUE,18,C,R,73,185,193,88,Markham,Ontario,CAN,2008,TBL,1,1,1,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474564.jpg
8474600,Roman,Josi,1990-06-01,TRUE,18,D,L,73,185,201,91,Bern,NaN,CHE,2008,NSH,2,8,38,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474600.jpg
8475158,Ryan,O'Reilly,1991-02-07,TRUE,18,C,L,73,185,207,94,Clinton,Ontario,CAN,2009,COL,2,3,33,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475158.jpg
8475287,Erik,Haula,1991-03-23,TRUE,18,L,L,71,180,191,87,Pori,NaN,FIN,2009,MIN,7,2,182,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475287.jpg
8475745,Charlie,Coyle,1992-03-02,TRUE,29,C,R,75,191,221,100,East Weymouth,Massachusetts,USA,2010,SJS,1,28,28,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475745.jpg
8475790,Erik,Gudbranson,1992-01-07,TRUE,29,D,R,77,196,222,101,Ottawa,Ontario,CAN,2010,FLA,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475790.jpg
8476432,Boone,Jenner,1993-06-15,TRUE,29,C,L,74,188,204,93,Dorchester,Ontario,CAN,2011,CBJ,2,7,37,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476432.jpg
8476539,Jonathan,Marchessault,1990-12-27,TRUE,18,C,R,69,175,185,84,Cap-Rouge,Quebec,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476539.jpg
8476869,Brady,Skjei,1994-03-26,TRUE,18,D,L,75,191,210,95,Lakeville,Minnesota,USA,2012,NYR,1,28,28,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476869.jpg
8476887,Filip,Forsberg,1994-08-13,TRUE,18,L,R,73,185,205,93,Ostervala,NaN,SWE,2012,WSH,1,11,11,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476887.jpg
8476923,Damon,Severson,1994-08-07,TRUE,29,D,R,74,188,204,93,Melville,Saskatchewan,CAN,2012,NJD,2,30,60,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476923.jpg
8477425,Miles,Wood,1995-09-13,TRUE,29,L,L,74,188,209,95,Buffalo,New York,USA,2013,NJD,4,9,100,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477425.jpg
8477446,Michael,McCarron,1995-03-07,TRUE,30,C,R,78,198,232,105,Grosse Pointe,Michigan,USA,2013,MTL,1,25,25,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477446.jpg
8477497,Sean,Monahan,1994-10-12,TRUE,29,C,L,74,188,206,93,Brampton,Ontario,CAN,2013,CGY,1,6,6,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477497.jpg
8478047,Michael,Bunting,1995-09-17,TRUE,25,L,L,72,183,186,84,Scarborough,Ontario,CAN,2014,ARI,4,27,117,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478047.jpg
8478460,Zach,Werenski,1997-07-19,TRUE,29,D,L,74,188,214,97,Grosse Pointe,Michigan,USA,2015,CBJ,1,8,8,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478460.jpg
8478500,Ivan,Provorov,1997-01-13,TRUE,29,D,L,73,185,224,102,Yaroslavl,NaN,RUS,2015,PHI,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478500.jpg
8479370,Tyson,Jost,1998-03-14,TRUE,18,C,L,71,180,187,85,St. Albert,Alberta,CAN,2016,COL,1,10,10,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479370.jpg
8479371,Dante,Fabbro,1998-06-20,TRUE,29,D,R,72,183,200,91,Coquitlam,British Columbia,CAN,2016,NSH,1,17,17,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479371.jpg
8479671,Mathieu,Olivier,1997-02-11,TRUE,29,R,R,73,185,232,105,Biloxi,Mississippi,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479671.jpg
8479944,Zachary,Aston-Reese,1994-08-10,TRUE,29,L,L,73,185,203,92,Staten Island,New York,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479944.jpg
8480246,Nick,Perbix,1998-06-15,TRUE,18,D,R,76,193,206,93,Elk River,Minnesota,USA,2017,TBL,6,14,169,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480246.jpg
8480806,Isac,Lundestrom,1999-11-06,TRUE,29,C,L,73,185,192,87,Gallivare,NaN,SWE,2018,ANA,1,23,23,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480806.jpg
8480893,Kirill,Marchenko,2000-07-21,TRUE,29,R,R,75,191,201,91,Barnaul,NaN,RUS,2018,CBJ,2,18,49,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480893.jpg
8481056,Spencer,Stastney,2000-01-04,TRUE,22,D,L,72,183,184,83,Woodridge,Illinois,USA,2018,NSH,5,7,131,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481056.jpg
8481716,Dmitri,Voronkov,2000-09-10,TRUE,29,L,L,77,196,234,106,Angarsk,NaN,RUS,2019,CBJ,4,21,114,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481716.jpg
8482062,Cole,Smith,1995-10-28,TRUE,54,R,L,75,191,195,88,Brainerd,Minnesota,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482062.jpg
8482111,Justin,Barron,2001-11-15,TRUE,18,D,R,74,188,198,90,Halifax,Nova Scotia,CAN,2020,COL,1,25,25,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482111.jpg
8482482,Adam,Wilsby,2000-08-07,TRUE,18,D,L,73,185,188,85,Stockholm,NaN,SWE,2020,NSH,4,8,101,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482482.jpg
8482660,Kent,Johnson,2002-10-18,TRUE,29,C,L,72,183,170,77,Port Moody,British Columbia,CAN,2021,CBJ,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482660.jpg
8482705,Cole,Sillinger,2003-05-16,TRUE,29,C,L,72,183,202,92,Columbus,Ohio,USA,2021,CBJ,1,12,12,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482705.jpg
8482768,Fedor,Svechkov,2003-04-05,TRUE,18,C,L,72,183,187,85,Togliatti,NaN,RUS,2021,NSH,1,19,19,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482768.jpg
8483465,Joakim,Kemell,2004-04-27,TRUE,18,R,R,71,180,182,83,Jyvaskyla,NaN,FIN,2022,NSH,1,17,17,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483465.jpg
8483485,Denton,Mateychuk,2004-07-12,TRUE,29,D,L,71,180,188,85,Winnipeg,Manitoba,CAN,2022,CBJ,1,12,12,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483485.jpg
8484166,Adam,Fantilli,2004-10-12,TRUE,29,C,L,74,188,205,93,Nobleton,Ontario,CAN,2023,CBJ,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484166.jpg
8485405,Brady,Martin,2007-03-16,TRUE,18,C,R,72,183,185,84,Kitchener,Ontario,CAN,2025,NSH,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8485405.jpg
8473604,Jonathan,Toews,1988-04-29,TRUE,52,C,L,74,188,201,91,Winnipeg,Manitoba,CAN,2006,CHI,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8473604.jpg
8474568,Luke,Schenn,1989-11-02,TRUE,7,D,R,74,188,225,102,Saskatoon,Saskatchewan,CAN,2008,TOR,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474568.jpg
8474679,Gustav,Nyquist,1989-09-01,TRUE,52,R,L,71,180,180,82,Halmstad,NaN,SWE,2008,DET,4,30,121,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474679.jpg
8475168,Matt,Duchene,1991-01-16,TRUE,25,C,L,71,180,211,96,Haliburton,Ontario,CAN,2009,COL,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475168.jpg
8475794,Tyler,Seguin,1992-01-31,TRUE,25,C,R,74,188,205,93,Brampton,Ontario,CAN,2010,BOS,1,2,2,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475794.jpg
8475799,Nino,Niederreiter,1992-09-08,TRUE,52,R,L,74,188,218,99,Chur,NaN,CHE,2010,NYI,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475799.jpg
8476278,Colin,Blackwell,1993-03-28,TRUE,25,C,R,68,173,181,82,North Andover,Massachusetts,USA,2011,SJS,7,13,194,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476278.jpg
8476331,Dylan,DeMelo,1993-05-01,TRUE,52,D,R,73,185,194,88,London,Ontario,CAN,2011,SJS,6,28,179,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476331.jpg
8476460,Mark,Scheifele,1993-03-15,TRUE,52,C,R,75,191,207,94,Kitchener,Ontario,CAN,2011,WPG,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476460.jpg
8476480,Vladislav,Namestnikov,1992-11-22,TRUE,52,C,L,72,183,181,82,Zhukovskiy,NaN,RUS,2011,TBL,1,27,27,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476480.jpg
8476871,Tanner,Pearson,1992-08-10,TRUE,7,L,L,73,185,207,94,Kitchener,Ontario,CAN,2012,LAK,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476871.jpg
8476889,Radek,Faksa,1994-01-09,TRUE,25,C,L,75,191,216,98,Vitkov,NaN,CZE,2012,DAL,1,13,13,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476889.jpg
8476902,Esa,Lindell,1994-05-23,TRUE,25,D,L,75,191,217,98,Vantaa,NaN,FIN,2012,DAL,3,13,74,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476902.jpg
8477504,Josh,Morrissey,1995-03-28,TRUE,52,D,L,72,183,195,88,Calgary,Alberta,CAN,2013,WPG,1,13,13,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477504.jpg
8477938,Haydn,Fleury,1996-07-08,TRUE,52,D,L,76,193,207,94,Carlyle,Saskatchewan,CAN,2014,CAR,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477938.jpg
8478398,Kyle,Connor,1996-12-09,TRUE,52,L,L,73,185,183,83,Shelby Township,Michigan,USA,2015,WPG,1,17,17,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478398.jpg
8478420,Mikko,Rantanen,1996-10-29,TRUE,25,R,L,76,193,228,103,Nousiainen,NaN,FIN,2015,COL,1,10,10,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478420.jpg
8478449,Roope,Hintz,1996-11-17,TRUE,25,C,L,75,191,217,98,Nokia,NaN,FIN,2015,DAL,2,19,49,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478449.jpg
8479351,Sam,Steel,1998-02-03,TRUE,25,C,L,72,183,185,84,Ardrossan,Alberta,CAN,2016,ANA,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479351.jpg
8479378,Logan,Stanley,1998-05-26,TRUE,7,D,L,79,201,231,105,Waterloo,Ontario,CAN,2016,WPG,1,18,18,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479378.jpg
8479414,Nathan,Bastian,1997-12-06,TRUE,25,R,R,76,193,217,98,Kitchener,Ontario,CAN,2016,NJD,2,11,41,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479414.jpg
8480014,Gabriel,Vilardi,1999-08-16,TRUE,52,C,R,75,191,216,98,Kingston,Ontario,CAN,2017,LAK,1,11,11,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480014.jpg
8480027,Jason,Robertson,1999-07-22,TRUE,25,L,L,75,191,204,93,Arcadia,California,USA,2017,DAL,2,8,39,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480027.jpg
8480036,Miro,Heiskanen,1999-07-18,TRUE,25,D,L,74,188,197,89,Espoo,NaN,FIN,2017,DAL,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480036.jpg
8480113,Alex,Iafallo,1993-12-21,TRUE,52,L,L,72,183,201,91,Eden,New York,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480113.jpg
8480145,Neal,Pionk,1995-07-29,TRUE,52,D,R,72,183,190,86,Omaha,Nebraska,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480145.jpg
8480289,Morgan,Barron,1998-12-02,TRUE,52,C,L,76,193,220,100,Halifax,Nova Scotia,CAN,2017,NYR,6,19,174,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480289.jpg
8480878,Nils,Lundkvist,2000-07-27,TRUE,25,D,R,73,185,194,88,Pitea,NaN,SWE,2018,NYR,1,28,28,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480878.jpg
8480950,Ilya,Lyubushkin,1994-04-06,TRUE,25,D,R,74,188,206,93,Moscow,NaN,RUS,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480950.jpg
8481043,Cole,Koepke,1998-05-17,TRUE,52,L,L,73,185,207,94,Two Harbors,Minnesota,USA,2018,TBL,6,28,183,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481043.jpg
8481581,Thomas,Harley,2001-08-19,TRUE,25,D,L,75,191,214,97,Syracuse,New York,USA,2019,DAL,1,18,18,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481581.jpg
8482145,Mavrik,Bourque,2002-01-08,TRUE,25,C,R,71,180,187,85,Plessisville,Quebec,CAN,2020,DAL,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482145.jpg
8482740,Wyatt,Johnston,2003-05-14,TRUE,25,C,R,73,185,187,85,Toronto,Ontario,CAN,2021,DAL,1,23,23,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482740.jpg
8482787,Nikita,Chibrikov,2003-02-16,TRUE,52,R,L,70,178,170,77,Moscow,NaN,RUS,2021,WPG,2,18,50,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482787.jpg
8483425,Lian,Bichsel,2004-05-18,TRUE,25,D,L,79,201,237,108,Olten,NaN,CHE,2022,DAL,1,18,18,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483425.jpg
8484829,Justin,Hryckowian,2001-02-23,TRUE,25,C,L,71,180,198,90,L'Ile-Bizard,Quebec,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484829.jpg
8474013,Ian,Cole,1989-02-21,TRUE,68,D,L,73,185,237,108,Ann Arbor,Michigan,USA,2007,STL,1,18,18,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474013.jpg
8475461,Andrew,Agozzino,1991-01-03,TRUE,68,L,L,70,178,187,85,Kleinburg,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475461.jpg
8476874,Olli,Maatta,1994-08-22,TRUE,20,D,L,74,188,207,94,Jyvaskyla,NaN,FIN,2012,PIT,1,22,22,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476874.jpg
8477220,Nate,Schmidt,1991-07-16,TRUE,68,D,L,72,183,197,89,St. Cloud,Minnesota,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477220.jpg
8477951,Nick,Schmaltz,1996-02-23,TRUE,68,C,R,72,183,184,83,Madison,Wisconsin,USA,2014,CHI,1,20,20,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477951.jpg
8478474,Lawson,Crouse,1997-06-23,TRUE,68,L,L,76,193,214,97,Mt. Brydges,Ontario,CAN,2015,FLA,1,11,11,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478474.jpg
8478507,John,Marino,1997-05-21,TRUE,68,D,R,73,185,200,91,North Easton,Massachusetts,USA,2015,EDM,6,3,154,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478507.jpg
8478831,Kevin,Stenlund,1996-09-20,TRUE,68,C,R,75,191,213,97,Stockholm,NaN,SWE,2015,CBJ,2,28,58,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478831.jpg
8479293,Brandon,Tanev,1991-12-31,TRUE,68,L,L,72,183,189,86,Toronto,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479293.jpg
8479343,Clayton,Keller,1998-07-29,TRUE,68,R,L,70,178,175,79,Chesterfield,Missouri,USA,2016,ARI,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479343.jpg
8479410,Mikhail,Sergachev,1998-06-25,TRUE,68,D,L,75,191,212,96,Nizhnekamsk,NaN,RUS,2016,MTL,1,9,9,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479410.jpg
8479977,Kailer,Yamamoto,1998-09-29,TRUE,68,R,R,69,175,178,81,Spokane,Washington,USA,2017,EDM,1,22,22,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479977.jpg
8480434,Sean,Durzi,1998-10-21,TRUE,68,D,R,73,185,196,89,Mississauga,Ontario,CAN,2018,TOR,2,21,52,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480434.jpg
8480855,Jack,McBain,2000-01-06,TRUE,68,C,L,76,193,219,99,Toronto,Ontario,CAN,2018,MIN,3,1,63,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480855.jpg
8482175,JJ,Peterka,2002-01-14,TRUE,68,R,L,72,183,189,86,Munich,NaN,DEU,2020,BUF,2,3,34,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482175.jpg
8482699,Dylan,Guenther,2003-04-10,TRUE,68,R,R,73,185,191,87,Edmonton,Alberta,CAN,2021,ARI,1,9,9,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482699.jpg
8483431,Logan,Cooley,2004-05-04,TRUE,68,C,L,72,183,191,87,Pittsburgh,Pennsylvania,USA,2022,ARI,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483431.jpg
8484386,Dmitri,Simashev,2005-02-04,TRUE,68,D,L,76,193,198,90,Kostroma,NaN,RUS,2023,ARI,1,6,6,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484386.jpg
8474574,Tyler,Myers,1990-02-01,TRUE,25,D,R,80,203,229,104,Houston,Texas,USA,2008,BUF,1,12,12,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474574.jpg
8475169,Evander,Kane,1991-08-02,TRUE,23,L,L,74,188,218,99,Vancouver,British Columbia,CAN,2009,ATL,1,4,4,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475169.jpg
8475762,Derek,Forbort,1992-03-04,TRUE,23,D,L,76,193,216,98,Duluth,Minnesota,USA,2010,LAK,1,15,15,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475762.jpg
8477969,Marcus,Pettersson,1996-05-08,TRUE,23,D,L,77,196,174,79,Skelleftea,NaN,SWE,2014,ANA,2,8,38,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477969.jpg
8478444,Brock,Boeser,1997-02-25,TRUE,23,R,R,73,185,208,94,Burnsville,Minnesota,USA,2015,VAN,1,23,23,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478444.jpg
8478498,Jake,DeBrusk,1996-10-17,TRUE,23,L,L,73,185,198,90,Edmonton,Alberta,CAN,2015,BOS,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478498.jpg
8478856,Conor,Garland,1996-03-11,TRUE,29,R,R,70,178,165,75,Scituate,Massachusetts,USA,2015,ARI,5,2,123,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478856.jpg
8479425,Filip,Hronek,1997-11-02,TRUE,23,D,R,72,183,190,86,Hradec Kralove,NaN,CZE,2016,DET,2,23,53,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479425.jpg
8480012,Elias,Pettersson,1998-11-12,TRUE,23,C,L,74,188,176,80,Sundsvall,NaN,SWE,2017,VAN,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480012.jpg
8480078,Filip,Chytil,1999-09-05,TRUE,23,C,L,74,188,210,95,Kromeriz,NaN,CZE,2017,NYR,1,21,21,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480078.jpg
8480748,Kiefer,Sherwood,1995-03-31,TRUE,28,L,R,72,183,194,88,Columbus,Ohio,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480748.jpg
8480800,Quinn,Hughes,1999-10-14,TRUE,30,D,L,70,178,180,82,Orlando,Florida,USA,2018,VAN,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480800.jpg
8482055,Drew,O'Connor,1998-06-09,TRUE,23,L,L,76,193,209,95,Chatham,New Jersey,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482055.jpg
8482691,Aatu,Raty,2002-11-14,TRUE,23,C,L,74,188,204,93,Oulu,NaN,FIN,2021,NYI,2,20,52,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482691.jpg
8483395,Arshdeep,Bains,2001-01-09,TRUE,23,L,L,72,183,184,83,Surrey,British Columbia,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483395.jpg
8483476,Jonathan,Lekkerimaki,2004-07-24,TRUE,23,R,R,71,180,172,78,Tullinge,NaN,SWE,2022,VAN,1,15,15,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483476.jpg
8483678,Elias,Pettersson,2004-02-16,TRUE,23,D,L,74,188,185,84,Vasteras,NaN,SWE,2022,VAN,3,15,80,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483678.jpg
