player_id,first_name,last_name,birth_date,is_active,position,shoots_catches,height_inches,height_cm,weight_lbs,weight_kg,birth_city,birth_country,draft_year,draft_team,draft_round,draft_pick_in_round,draft_overall_pick,head_shot,hero_image
8477384,Joshua,Brown,1994-01-21,True,D,R,77,196,220,100,London,CAN,2013,FLA,6,1,152,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477384.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477384.jpg
8482137,Yaroslav,Askarov,2002-06-16,True,G,R,75,191,178,81,Omsk,RUS,2020,NSH,1,11,11,https://assets.nhle.com/mugs/nhl/20252026/SJS/8482137.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482137.jpg
8480259,Ben,Jones,1999-02-26,True,C,L,72,183,187,85,Waterloo,CAN,2017,VGK,7,3,189,https://assets.nhle.com/mugs/nhl/20252026/MIN/8480259.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480259.jpg
8482118,Sam,Colangelo,2001-12-26,True,R,R,74,188,211,96,Stoneham,USA,2020,ANA,2,5,36,https://assets.nhle.com/mugs/nhl/20252026/ANA/8482118.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482118.jpg
8482250,Callahan,Burke,1997-03-19,False,C,R,70,178,183,83,Boxborough,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/latest/8482250.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482250.jpg
8483489,Fraser,Minten,2004-07-05,True,C,L,74,188,195,88,Vancouver,CAN,2022,TOR,2,6,38,https://assets.nhle.com/mugs/nhl/20252026/BOS/8483489.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483489.jpg
8483733,Nikita,Grebenkin,2003-05-02,True,R,L,74,188,210,95,Serov,RUS,2022,TOR,5,6,135,https://assets.nhle.com/mugs/nhl/20252026/PHI/8483733.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483733.jpg
8483530,Jaxson,Stauber,1999-04-27,True,G,L,75,191,174,79,Wayzata,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/UTA/8483530.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483530.jpg
8477462,Robert,Hagg,1995-02-08,False,D,L,74,188,210,95,Uppsala,SWE,2013,PHI,2,11,41,https://assets.nhle.com/mugs/nhl/latest/8477462.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477462.jpg
8480032,Shane,Bowers,1999-07-30,True,C,L,74,188,186,84,Halifax,CAN,2017,OTT,1,28,28,https://assets.nhle.com/mugs/nhl/20252026/SJS/8480032.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480032.jpg
8476913,Devin,Shore,1994-07-19,False,C,L,73,185,206,93,Ajax,CAN,2012,DAL,2,31,61,https://assets.nhle.com/mugs/nhl/latest/8476913.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476913.jpg
8481806,Louis,Crevier,2001-05-04,True,D,R,80,203,228,103,Quebec City,CAN,2020,CHI,7,2,188,https://assets.nhle.com/mugs/nhl/20252026/CHI/8481806.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481806.jpg
8476329,Travis,Boyd,1993-09-14,True,C,R,72,183,190,86,Hopkins,USA,2011,WSH,6,26,177,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476329.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476329.jpg
8484136,Max,Sasson,2000-09-05,True,C,L,73,185,181,82,Birmingham,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/VAN/8484136.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484136.jpg
8481518,Nolan,Foote,2000-11-29,True,L,L,75,191,196,89,Denver,USA,2019,TBL,1,27,27,https://assets.nhle.com/mugs/nhl/20252026/FLA/8481518.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481518.jpg
8483491,Ivan,Miroshnichenko,2004-02-04,True,L,R,73,185,185,84,Ussuriysk,RUS,2022,WSH,1,20,20,https://assets.nhle.com/mugs/nhl/20252026/WSH/8483491.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483491.jpg
8482768,Fedor,Svechkov,2003-04-05,True,C,L,72,183,187,85,Togliatti,RUS,2021,NSH,1,19,19,https://assets.nhle.com/mugs/nhl/20252026/NSH/8482768.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482768.jpg
8482765,Isak,Rosen,2003-03-15,True,R,L,72,183,180,82,Solna,SWE,2021,BUF,1,14,14,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482765.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482765.jpg
8479423,Alex,Nylander,1998-03-02,False,L,R,73,185,205,93,Calgary,CAN,2016,BUF,1,8,8,https://assets.nhle.com/mugs/nhl/latest/8479423.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479423.jpg
8482132,Brett,Berard,2002-09-09,True,L,L,69,175,175,79,Providence,USA,2020,NYR,5,10,134,https://assets.nhle.com/mugs/nhl/20252026/NYR/8482132.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482132.jpg
8481462,Mason,Morelli,1996-02-01,False,L,L,72,183,208,94,Minot,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/latest/8481462.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481462.jpg
8481572,Ville,Heinola,2001-03-02,True,D,L,72,183,181,82,Honkajoki,FIN,2019,WPG,1,20,20,https://assets.nhle.com/mugs/nhl/20252026/WPG/8481572.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481572.jpg
8483397,Marc,McLaughlin,1999-07-26,True,C,R,72,183,202,92,North Billerica,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/NJD/8483397.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483397.jpg
8482749,Joshua,Roy,2003-08-06,True,R,L,72,183,192,87,Saint-Georges-De-Beauce,CAN,2021,MTL,5,22,150,https://assets.nhle.com/mugs/nhl/20252026/MTL/8482749.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482749.jpg
8482482,Adam,Wilsby,2000-08-07,True,D,L,73,185,188,85,Stockholm,SWE,2020,NSH,4,8,101,https://assets.nhle.com/mugs/nhl/20252026/NSH/8482482.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482482.jpg
8483565,Nick,Blankenburg,1998-05-12,True,D,R,69,175,177,80,Washington,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/NSH/8483565.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483565.jpg
8482507,Chase,Bradley,2002-01-09,True,L,L,71,180,180,82,St. Louis,USA,2020,DET,7,17,203,https://assets.nhle.com/mugs/nhl/20252026/COL/8482507.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482507.jpg
8477035,Matt,Tomkins,1994-06-19,True,G,L,76,193,191,87,Edmonton,CAN,2012,CHI,7,18,199,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477035.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477035.jpg
8475755,Alexander,Petrovic,1992-03-03,True,D,R,77,196,211,96,Edmonton,CAN,2010,FLA,2,6,36,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475755.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475755.jpg
8479639,Dylan,Coghlan,1998-02-19,True,D,R,74,188,208,94,Duncan,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/VGK/8479639.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479639.jpg
8478477,Mitchell,Stephens,1997-02-05,True,C,R,72,183,203,92,Peterborough,CAN,2015,TBL,2,3,33,https://assets.nhle.com/mugs/nhl/20252026/SEA/8478477.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478477.jpg
8481594,Nathan,Légaré,2001-01-11,True,R,R,72,183,200,91,Montréal,CAN,2019,PIT,3,12,74,https://assets.nhle.com/mugs/nhl/20252026/NJD/8481594.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481594.jpg
8482635,Mike,Hardman,1999-02-05,True,L,L,74,188,205,93,Hanover,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/NJD/8482635.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482635.jpg
8482657,Sebastian,Cossa,2002-11-21,True,G,L,78,198,229,104,Hamilton,CAN,2021,DET,1,15,15,https://assets.nhle.com/mugs/nhl/20252026/DET/8482657.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482657.jpg
8479339,Patrik,Laine,1998-04-19,True,R,R,76,193,208,94,Tampere,FIN,2016,WPG,1,2,2,https://assets.nhle.com/mugs/nhl/20252026/MTL/8479339.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479339.jpg
8483471,Brad,Lambert,2003-12-19,True,C,R,73,185,173,78,Lahti,FIN,2022,WPG,1,30,30,https://assets.nhle.com/mugs/nhl/20252026/WPG/8483471.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483471.jpg
8481592,Jakob,Pelletier,2001-03-07,True,L,L,69,175,170,77,Quebec City,CAN,2019,CGY,1,26,26,https://assets.nhle.com/mugs/nhl/20252026/TBL/8481592.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481592.jpg
8482652,Walker,Duehr,1997-11-23,True,R,R,74,188,210,95,Sioux Falls,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/WPG/8482652.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482652.jpg
8482896,Tyson,Kozak,2002-12-29,True,C,L,71,180,185,84,Souris,CAN,2021,BUF,7,1,193,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482896.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482896.jpg
8477405,Marcus,Hogberg,1994-11-25,True,G,L,77,196,234,106,Orebro,SWE,2013,OTT,3,17,78,https://assets.nhle.com/mugs/nhl/20252026/NYI/8477405.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477405.jpg
8477967,Thatcher,Demko,1995-12-08,True,G,L,76,193,192,87,San Diego,USA,2014,VAN,2,6,36,https://assets.nhle.com/mugs/nhl/20252026/VAN/8477967.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477967.jpg
8481147,Reese,Johnson,1998-07-10,False,C,R,73,185,193,88,Regina,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/latest/8481147.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481147.jpg
8479387,Keaton,Middleton,1998-02-10,True,D,L,78,198,240,109,Edmonton,CAN,2016,TOR,4,10,101,https://assets.nhle.com/mugs/nhl/20252026/COL/8479387.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479387.jpg
8481320,Michael,Matyas,1992-06-11,False,G,L,75,191,192,87,Calgary,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/latest/8481320.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481320.jpg
8482193,Dylan,Garand,2002-06-07,True,G,L,73,185,177,80,Victoria,CAN,2020,NYR,4,10,103,https://assets.nhle.com/mugs/nhl/20252026/NYR/8482193.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482193.jpg
8481564,Ryan,Johnson,2001-07-24,True,D,L,73,185,195,88,Newport Beach,USA,2019,BUF,1,31,31,https://assets.nhle.com/mugs/nhl/20252026/BUF/8481564.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481564.jpg
8483466,Kevin,Korchinski,2004-06-21,True,D,L,73,185,185,84,Saskatoon,CAN,2022,CHI,1,7,7,https://assets.nhle.com/mugs/nhl/20252026/CHI/8483466.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483466.jpg
8483659,Isaac,Poulter,2001-09-12,True,G,L,74,188,174,79,Winnipeg,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/WPG/8483659.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483659.jpg
8482787,Nikita,Chibrikov,2003-02-16,True,R,L,70,178,170,77,Moscow,RUS,2021,WPG,2,18,50,https://assets.nhle.com/mugs/nhl/20252026/WPG/8482787.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482787.jpg
8478017,Mark,Friedman,1995-12-25,False,D,R,71,180,185,84,Toronto,CAN,2014,PHI,3,26,86,https://assets.nhle.com/mugs/nhl/latest/8478017.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478017.jpg
8482166,Shakir,Mukhamadullin,2002-01-10,True,D,L,76,193,200,91,Ufa,RUS,2020,NJD,1,20,20,https://assets.nhle.com/mugs/nhl/20252026/SJS/8482166.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482166.jpg
8475857,Kevin,Gravel,1992-03-06,True,D,L,76,193,205,93,Kingsford,USA,2010,LAK,5,28,148,https://assets.nhle.com/mugs/nhl/20252026/NSH/8475857.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475857.jpg
8483425,Lian,Bichsel,2004-05-18,True,D,L,79,201,231,105,Olten,SUI,2022,DAL,1,18,18,https://assets.nhle.com/mugs/nhl/20252026/DAL/8483425.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483425.jpg
8477463,Steven,Santini,1995-03-07,True,D,R,75,191,214,97,Bronxville,USA,2013,NJD,2,12,42,https://assets.nhle.com/mugs/nhl/20252026/TBL/8477463.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477463.jpg
8483493,Frank,Nazar,2004-01-14,True,C,R,70,178,190,86,Detroit,USA,2022,CHI,1,13,13,https://assets.nhle.com/mugs/nhl/20252026/CHI/8483493.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483493.jpg
8482067,Connor,Mackey,1996-09-12,True,D,L,75,191,205,93,Tower Lakes,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/NYR/8482067.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482067.jpg
8475789,Jack,Campbell,1992-01-09,False,G,L,75,191,200,91,Port Huron,USA,2010,DAL,1,11,11,https://assets.nhle.com/mugs/nhl/latest/8475789.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475789.jpg
8476433,Magnus,Hellberg,1991-04-04,False,G,L,78,198,206,93,Uppsala,SWE,2011,NSH,2,8,38,https://assets.nhle.com/mugs/nhl/latest/8476433.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476433.jpg
8482445,Devin,Cooley,1997-05-25,True,G,L,77,196,192,87,Los Gatos,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CGY/8482445.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482445.jpg
8483398,Declan,Carlile,2000-05-18,True,D,L,75,191,192,87,Hartland,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/TBL/8483398.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483398.jpg
8479746,Tye,Felhaber,1998-08-05,True,L,L,71,180,185,84,Pembroke,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/COL/8479746.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479746.jpg
8476867,Brendan,Gaunce,1994-03-25,True,C,L,75,191,219,99,Sudbury,CAN,2012,VAN,1,26,26,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8476867.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476867.jpg
8481006,Tyler,Tucker,2000-03-01,True,D,L,73,185,204,93,Thunder Bay,CAN,2018,STL,7,14,200,https://assets.nhle.com/mugs/nhl/20252026/STL/8481006.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481006.jpg
8482744,James,Malatesta,2003-05-31,True,L,L,69,175,193,88,Montréal,CAN,2021,CBJ,5,5,133,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8482744.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482744.jpg
8476858,Phillip,Di Giuseppe,1993-10-09,True,L,L,72,183,193,88,Toronto,CAN,2012,CAR,2,8,38,https://assets.nhle.com/mugs/nhl/20252026/WPG/8476858.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476858.jpg
8479550,Tanner,Laczynski,1997-06-01,True,C,R,73,185,205,93,Minooka,USA,2016,PHI,6,18,169,https://assets.nhle.com/mugs/nhl/20252026/VGK/8479550.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479550.jpg
8481024,Linus,Karlsson,1999-11-16,True,C,R,73,185,178,81,Eksjö,SWE,2018,SJS,3,25,87,https://assets.nhle.com/mugs/nhl/20252026/VAN/8481024.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481024.jpg
8476899,Matt,Murray,1994-05-25,True,G,L,77,196,220,100,Thunder Bay,CAN,2012,PIT,3,22,83,https://assets.nhle.com/mugs/nhl/20252026/SEA/8476899.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476899.jpg
8484976,Jere,Innala,1998-03-17,False,L,L,69,175,183,83,Hauho,FIN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/latest/8484976.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484976.jpg
8478021,William,Lagesson,1996-02-22,True,D,L,74,188,211,96,Gothenburg,SWE,2014,EDM,4,1,91,https://assets.nhle.com/mugs/nhl/20252026/DET/8478021.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478021.jpg
8480245,Olle,Lycksell,1999-08-24,True,R,L,70,178,163,74,Oskarshamn,SWE,2017,PHI,6,13,168,https://assets.nhle.com/mugs/nhl/20252026/OTT/8480245.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480245.jpg
8479335,Rasmus,Asplund,1997-12-03,False,C,L,71,180,190,86,Filipstad,SWE,2016,BUF,2,3,33,https://assets.nhle.com/mugs/nhl/latest/8479335.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479335.jpg
8477541,Dakota,Mermis,1994-01-05,True,D,L,72,183,197,89,Alton,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/TOR/8477541.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477541.jpg
8483485,Denton,Mateychuk,2004-07-12,True,D,L,71,180,185,84,Winnipeg,CAN,2022,CBJ,1,12,12,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8483485.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483485.jpg
8482487,Jakub,Dobes,2001-05-27,True,G,L,76,193,215,98,Ostrava,CZE,2020,MTL,5,12,136,https://assets.nhle.com/mugs/nhl/20252026/MTL/8482487.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482487.jpg
8482477,Calle,Clang,2002-05-20,True,G,L,74,188,195,88,Olofstrom,SWE,2020,PIT,3,15,77,https://assets.nhle.com/mugs/nhl/20252026/ANA/8482477.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482477.jpg
8482763,Fabian,Lysell,2003-01-19,True,R,R,71,180,181,82,Gothenburg,SWE,2021,BOS,1,21,21,https://assets.nhle.com/mugs/nhl/20252026/BOS/8482763.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482763.jpg
8484829,Justin,Hryckowian,2001-02-23,True,C,L,71,180,195,88,L'Ile-Bizard,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/DAL/8484829.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484829.jpg
8479594,Nathan,Clurman,1998-05-08,True,D,R,74,188,193,88,Boulder,USA,2016,COL,6,10,161,https://assets.nhle.com/mugs/nhl/20252026/MTL/8479594.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479594.jpg
8484321,Nikolas,Matinpalo,1998-10-05,True,D,R,75,191,211,96,Espoo,FIN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/OTT/8484321.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484321.jpg
8476994,Vinnie,Hinostroza,1994-04-03,True,C,R,70,178,183,83,Chicago,USA,2012,CHI,6,18,169,https://assets.nhle.com/mugs/nhl/20252026/MIN/8476994.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476994.jpg
8475839,Louis,Domingue,1992-03-06,False,G,R,75,191,207,94,St-Hyacinthe,CAN,2010,PHX,5,18,138,https://assets.nhle.com/mugs/nhl/latest/8475839.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475839.jpg
8484938,Arttu,Hyry,2001-04-06,True,R,R,75,191,214,97,Oulu,FIN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/DAL/8484938.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484938.jpg
8482712,Oskar,Olausson,2002-11-10,True,R,L,73,185,180,82,Stockholm,SWE,2021,COL,1,28,28,https://assets.nhle.com/mugs/nhl/20252026/SJS/8482712.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482712.jpg
8478465,Guillaume,Brisebois,1997-07-21,True,D,L,74,188,175,79,Longueuil,CAN,2015,VAN,3,5,66,https://assets.nhle.com/mugs/nhl/20252026/VAN/8478465.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478465.jpg
8471709,Marc-Edouard,Vlasic,1987-03-30,False,D,L,73,185,205,93,Montréal,CAN,2005,SJS,2,5,35,https://assets.nhle.com/mugs/nhl/latest/8471709.png,https://assets.nhle.com/mugs/actionshots/1296x729/8471709.jpg
8484911,Collin,Graf,2002-09-21,True,R,R,73,185,194,88,Lincoln,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/SJS/8484911.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484911.jpg
8482703,Colton,Dach,2003-01-04,True,C,L,76,193,196,89,St. Albert,CAN,2021,CHI,2,30,62,https://assets.nhle.com/mugs/nhl/20252026/CHI/8482703.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482703.jpg
8481056,Spencer,Stastney,2000-01-04,True,D,L,72,183,184,83,Woodridge,USA,2018,NSH,5,7,131,https://assets.nhle.com/mugs/nhl/20252026/NSH/8481056.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481056.jpg
8482103,Ozzy,Wiesblatt,2002-03-09,True,R,R,70,178,183,83,Calgary,CAN,2020,SJS,1,31,31,https://assets.nhle.com/mugs/nhl/20252026/NSH/8482103.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482103.jpg
8481754,Nikita,Nesterenko,2001-09-10,True,C,L,74,188,195,88,Brooklyn,USA,2019,MIN,6,17,172,https://assets.nhle.com/mugs/nhl/20252026/ANA/8481754.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481754.jpg
8481600,Tobias,Bjornfot,2001-04-06,True,D,L,72,183,200,91,Upplands Vasby,SWE,2019,LAK,1,22,22,https://assets.nhle.com/mugs/nhl/20252026/FLA/8481600.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481600.jpg
8480890,Jan,Jenik,2000-09-15,True,C,L,74,188,199,90,Nymburk,CZE,2018,ARI,3,3,65,https://assets.nhle.com/mugs/nhl/20252026/OTT/8480890.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480890.jpg
8474563,Drew,Doughty,1989-12-08,True,D,R,73,185,210,95,London,CAN,2008,LAK,1,2,2,https://assets.nhle.com/mugs/nhl/20252026/LAK/8474563.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474563.jpg
8478211,Dryden,Hunt,1995-11-24,True,L,L,72,183,193,88,Cranbrook,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CGY/8478211.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478211.jpg
8482408,Jeff,Malott,1996-08-07,True,L,L,77,196,208,94,Burlington,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/LAK/8482408.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482408.jpg
8483406,Taylor,Ward,1998-03-31,True,R,R,74,188,207,94,Kelowna,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/LAK/8483406.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483406.jpg
8484150,Hunter,Brzustewicz,2004-11-29,True,D,R,72,183,190,86,Washington,USA,2023,VAN,3,11,75,https://assets.nhle.com/mugs/nhl/20252026/CGY/8484150.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484150.jpg
8484234,Aydar,Suniev,2004-11-16,True,L,L,74,188,198,90,Kazan,RUS,2023,CGY,3,16,80,https://assets.nhle.com/mugs/nhl/20252026/CGY/8484234.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484234.jpg
8484768,Zayne,Parekh,2006-02-15,True,D,R,72,183,179,81,Markham,CAN,2024,CGY,1,9,9,https://assets.nhle.com/mugs/nhl/20252026/CGY/8484768.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484768.jpg
8484821,Sam,Morton,1999-07-28,True,C,L,72,183,185,84,Lafayette,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CGY/8484821.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484821.jpg
8481560,Arthur,Kaliyev,2001-06-26,True,R,L,74,188,210,95,Tashkent,UZB,2019,LAK,2,2,33,https://assets.nhle.com/mugs/nhl/20252026/OTT/8481560.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481560.jpg
8483432,Luca,Del Bel Belluz,2003-11-10,True,C,L,73,185,185,84,Woodbridge,CAN,2022,CBJ,2,12,44,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8483432.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483432.jpg
8483538,Owen,Sillinger,1997-09-23,True,C,L,70,178,182,83,Regina,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8483538.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483538.jpg
8483573,Ethen,Frank,1998-02-05,True,C,R,71,180,188,85,Aurora,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/WSH/8483573.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483573.jpg
8480084,Nick,DeSimone,1994-11-21,True,D,R,74,188,194,88,East Amherst,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/UTA/8480084.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480084.jpg
8478146,Matthew,Highmore,1996-02-27,True,C,L,71,180,186,84,Halifax,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/NYI/8478146.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478146.jpg
8476952,Dominic,Toninato,1994-03-09,True,C,L,74,188,201,91,Duluth,USA,2012,TOR,5,5,126,https://assets.nhle.com/mugs/nhl/20252026/CHI/8476952.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476952.jpg
8482411,Hunter,Shepard,1995-11-07,True,G,L,72,183,215,98,Cohasset,USA,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482411.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482411.jpg
8480819,Jakub,Skarek,1999-11-10,True,G,L,76,193,211,96,Jihlava,CZE,2018,NYI,3,10,72,https://assets.nhle.com/mugs/nhl/20252026/SJS/8480819.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480819.jpg
8482209,Rory,Kerins,2002-04-12,True,C,L,70,178,175,79,Caledon,CAN,2020,CGY,6,19,174,https://assets.nhle.com/mugs/nhl/20252026/CGY/8482209.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482209.jpg
