game_num,game_date,venue,venue_location,a_team_id,h_team_id,a_team_code,h_team_code,a_goals,h_goals,a_sog,h_sog,a_fo_win_perc,h_fo_win_perc,a_ppg,h_ppg,a_pp_perc,h_pp_perc,a_pim,h_pim,a_hits,h_hits,a_blocked_shots,h_blocked_shots,a_giveaways,h_giveaways,a_takeaways,h_takeaways
2024020481,2024-12-14,Nationwide Arena,Columbus,24,29,ANA,CBJ,4,3,27,42,0.5,0.5,0,1,0,0.5,4,2,21,23,23,16,16,14,6,1
2024020482,2024-12-14,Canada Life Centre,Winnipeg,8,52,MTL,WPG,2,4,28,27,0.5,0.5,0,2,0,0.333333,12,8,20,11,11,15,10,12,2,8
2024020483,2024-12-14,American Airlines Center,Dallas,19,25,STL,DAL,1,2,16,37,0.376812,0.623188,0,1,0,0.25,10,6,30,12,17,12,23,16,4,6
2024020484,2024-12-14,Ball Arena,Denver,18,21,NSH,COL,2,5,39,33,0.587302,0.412698,0,0,0,0,8,6,16,23,12,16,17,12,6,5
2024020485,2024-12-14,Scotiabank Saddledome,Calgary,13,20,FLA,CGY,0,3,32,27,0.622642,0.377358,0,0,0,0,6,8,30,16,11,16,21,14,9,7
2024020486,2024-12-14,Rogers Arena,Vancouver,6,23,BOS,VAN,5,1,28,20,0.492063,0.507937,1,0,0.25,0,6,10,18,30,21,15,16,10,6,5
2024020487,2024-12-14,SAP Center at San Jose,San Jose,59,28,UTA,SJS,4,3,40,22,0.516129,0.483871,2,1,0.333333,0.333333,10,16,17,15,12,18,14,13,3,4
2024020488,2024-12-14,Climate Pledge Arena,Seattle,14,55,TBL,SEA,5,1,31,22,0.473684,0.526316,1,1,0.333333,0.5,4,6,15,33,17,15,11,11,10,2
2024020489,2024-12-15,United Center,Chicago,2,16,NYI,CHI,3,5,33,23,0.56,0.44,0,1,0,0.5,4,8,27,22,10,10,7,13,2,2
2024020490,2024-12-15,Scotiabank Arena,Toronto,7,10,BUF,TOR,3,5,27,41,0.432836,0.567164,1,1,0.5,0.25,18,4,13,37,16,4,11,12,1,9
2024020491,2024-12-15,Lenovo Center,Raleigh,29,12,CBJ,CAR,1,4,28,28,0.389831,0.610169,0,0,0,0,6,10,23,17,16,11,26,24,5,5
2024020492,2024-12-15,Enterprise Center,St. Louis,3,19,NYR,STL,2,3,28,24,0.553846,0.446154,0,0,0,0,2,0,41,20,8,19,15,15,2,2
2024020493,2024-12-15,Xcel Energy Center,St. Paul,54,30,VGK,MIN,3,2,27,22,0.546875,0.453125,1,0,1,0,7,7,20,13,16,17,22,13,9,5
2024020494,2024-12-16,American Airlines Center,Dallas,15,25,WSH,DAL,1,3,26,24,0.476923,0.523077,0,1,0,0.5,11,15,22,15,14,15,16,10,8,6
2024020495,2024-12-16,Rogers Place,Edmonton,13,22,FLA,EDM,6,5,28,30,0.415385,0.584615,1,1,0.25,0.333333,11,13,39,21,13,15,16,16,3,4
2024020496,2024-12-16,Rogers Arena,Vancouver,21,23,COL,VAN,1,3,31,25,0.490566,0.509434,0,0,0,0,4,8,19,30,8,18,22,11,3,3
2024020497,2024-12-17,Centre Bell,Montreal,7,8,BUF,MTL,1,6,21,27,0.517857,0.482143,0,3,0,0.5,12,10,26,7,13,23,11,10,8,8
2024020498,2024-12-17,Amalie Arena,Tampa,29,14,CBJ,TBL,3,5,32,33,0.453125,0.546875,1,1,0.2,0.5,19,14,24,16,5,22,18,27,2,6
2024020499,2024-12-17,PPG Paints Arena,Pittsburgh,26,5,LAK,PIT,2,3,31,31,0.542373,0.457627,0,0,0,0,6,6,15,18,14,17,11,13,3,6
2024020500,2024-12-17,Lenovo Center,Raleigh,2,12,NYI,CAR,0,4,32,29,0.538462,0.461538,0,1,0,0.5,6,4,18,13,16,15,17,16,10,12
2024020501,2024-12-17,Enterprise Center,St. Louis,1,19,NJD,STL,4,1,28,20,0.615385,0.384615,1,0,0.333333,0,10,14,26,32,8,12,12,19,5,5
2024020502,2024-12-17,Bridgestone Arena,Nashville,3,18,NYR,NSH,0,2,25,32,0.526316,0.473684,0,0,0,0,11,11,35,27,14,29,14,16,5,10
2024020503,2024-12-17,United Center,Chicago,15,16,WSH,CHI,2,3,22,23,0.613636,0.386364,0,0,0,0,10,8,12,13,15,13,17,15,0,4
2024020504,2024-12-17,Scotiabank Saddledome,Calgary,6,20,BOS,CGY,4,3,35,23,0.68,0.32,0,0,0,0,0,2,17,23,12,15,27,24,9,5
2024020505,2024-12-17,Climate Pledge Arena,Seattle,9,55,OTT,SEA,3,0,27,30,0.541667,0.458333,0,0,0,0,10,8,18,31,16,20,10,17,5,5
2024020506,2024-12-17,SAP Center at San Jose,San Jose,52,28,WPG,SJS,4,3,33,35,0.6,0.4,2,1,1,0.333333,6,4,17,18,13,13,9,12,8,3
2024020507,2024-12-18,Little Caesars Arena,Detroit,4,17,PHI,DET,4,6,19,24,0.574468,0.425532,0,1,0,0.333333,6,2,18,15,19,11,17,11,5,4
2024020508,2024-12-18,American Airlines Center,Dallas,10,25,TOR,DAL,5,3,19,39,0.53125,0.46875,0,0,0,0,8,2,25,9,16,8,12,13,5,3
2024020509,2024-12-18,Xcel Energy Center,St. Paul,13,30,FLA,MIN,6,1,33,27,0.534483,0.465517,1,1,0.5,0.5,16,16,42,25,11,9,11,15,4,6
2024020510,2024-12-18,Delta Center,Salt Lake City,23,59,VAN,UTA,2,3,26,31,0.574074,0.425926,1,1,0.333333,0.333333,6,6,33,22,20,17,15,26,5,1
2024020511,2024-12-18,Honda Center,Anaheim,52,24,WPG,ANA,2,3,23,31,0.5,0.5,1,0,0.25,0,6,8,12,27,21,17,12,9,9,7
2024020512,2024-12-19,Amalie Arena,Tampa,19,14,STL,TBL,1,3,32,18,0.56,0.44,0,0,0,0,11,9,26,19,15,9,15,14,1,7
2024020513,2024-12-19,Wells Fargo Center,Philadelphia,26,4,LAK,PHI,7,3,27,26,0.467742,0.532258,0,0,0,0,4,2,13,14,17,18,7,9,4,3
2024020514,2024-12-19,Nationwide Arena,Columbus,1,29,NJD,CBJ,2,4,42,20,0.491525,0.508475,0,1,0,0.5,4,2,19,15,8,24,22,16,8,2
2024020515,2024-12-19,Bridgestone Arena,Nashville,5,18,PIT,NSH,5,4,20,26,0.54,0.46,1,1,0.333333,0.2,10,6,15,24,16,11,14,12,7,5
2024020516,2024-12-19,United Center,Chicago,55,16,SEA,CHI,1,3,27,24,0.57377,0.42623,0,0,0,0,8,10,26,19,4,10,8,9,2,3
2024020517,2024-12-19,Scotiabank Saddledome,Calgary,9,20,OTT,CGY,3,2,29,32,0.540984,0.459016,0,1,0,0.5,9,11,27,30,22,9,15,13,2,6
2024020518,2024-12-19,Rogers Place,Edmonton,6,22,BOS,EDM,2,3,26,26,0.535714,0.464286,0,0,0,0,4,4,30,25,14,10,13,25,5,8
2024020519,2024-12-19,T-Mobile Arena,Paradise,23,54,VAN,VGK,1,3,20,21,0.487179,0.512821,0,0,0,0,2,4,21,16,16,20,11,18,5,8
2024020520,2024-12-19,SAP Center at San Jose,San Jose,21,28,COL,SJS,4,2,31,34,0.515152,0.484848,2,0,0.5,0,10,10,10,11,13,16,9,10,3,5
2024020521,2024-12-20,KeyBank Center,Buffalo,10,7,TOR,BUF,6,3,29,27,0.574468,0.425532,1,0,0.333333,0,13,15,26,24,21,11,11,8,2,3
2024020522,2024-12-20,Little Caesars Arena,Detroit,8,17,MTL,DET,4,3,33,28,0.5,0.5,1,0,0.5,0,8,4,12,12,9,13,15,15,4,2
2024020523,2024-12-20,Amerant Bank Arena,Sunrise,19,13,STL,FLA,1,2,27,27,0.508772,0.491228,0,1,0,0.5,4,4,21,20,21,14,10,15,5,3
2024020524,2024-12-20,Capital One Arena,Washington,12,15,CAR,WSH,1,3,25,22,0.553571,0.446429,0,0,0,0,6,6,12,23,13,27,13,7,7,8
2024020525,2024-12-20,American Airlines Center,Dallas,3,25,NYR,DAL,3,1,30,42,0.574074,0.425926,0,0,0,0,29,8,28,13,14,8,13,16,6,2
2024020526,2024-12-20,Xcel Energy Center,St. Paul,59,30,UTA,MIN,2,1,18,29,0.630435,0.369565,1,0,0.333333,0,10,6,9,11,10,14,9,11,2,5
2024020527,2024-12-20,Honda Center,Anaheim,21,24,COL,ANA,4,2,23,32,0.471698,0.528302,1,0,0.25,0,15,13,17,27,22,12,6,9,1,4
2024020528,2024-12-21,Bridgestone Arena,Nashville,26,18,LAK,NSH,2,3,24,26,0.478261,0.521739,0,0,0,0,4,2,12,24,9,9,13,12,1,2
2024020529,2024-12-21,Scotiabank Saddledome,Calgary,16,20,CHI,CGY,4,6,28,30,0.545455,0.454545,1,1,0.333333,0.2,36,32,12,27,14,19,16,16,4,2
2024020530,2024-12-21,Rogers Place,Edmonton,28,22,SJS,EDM,2,3,22,42,0.416667,0.583333,0,0,0,0,4,2,18,4,15,9,17,22,5,5
2024020531,2024-12-21,TD Garden,Boston,7,6,BUF,BOS,1,3,20,19,0.4,0.6,1,1,0.333333,0.333333,6,6,22,28,20,15,25,20,4,5
2024020532,2024-12-21,Scotiabank Arena,Toronto,2,10,NYI,TOR,6,3,34,29,0.647059,0.352941,0,0,0,0,0,0,11,36,13,15,25,21,7,3
2024020533,2024-12-21,Centre Bell,Montreal,17,8,DET,MTL,1,5,21,24,0.428571,0.571429,0,1,0,0.2,10,8,20,19,17,12,22,17,3,4
2024020534,2024-12-21,Prudential Center,Newark,5,1,PIT,NJD,0,3,12,27,0.480769,0.519231,0,0,0,0,12,14,9,22,12,15,19,15,7,4
2024020535,2024-12-21,Wells Fargo Center,Philadelphia,29,4,CBJ,PHI,4,5,25,30,0.52459,0.47541,0,0,0,0,8,4,19,14,24,11,11,8,1,2
2024020536,2024-12-21,Canada Life Centre,Winnipeg,30,52,MIN,WPG,0,5,19,24,0.48,0.52,0,2,0,0.4,12,10,12,7,14,16,13,4,4,1
2024020537,2024-12-21,Rogers Arena,Vancouver,9,23,OTT,VAN,5,4,22,25,0.596154,0.403846,0,0,0,0,6,10,13,28,16,11,13,9,1,3
2024020538,2024-12-21,T-Mobile Arena,Paradise,55,54,SEA,VGK,2,6,23,34,0.538462,0.461538,2,0,0.5,0,2,8,26,12,15,14,14,11,2,2
2024020539,2024-12-22,Madison Square Garden,New York,12,3,CAR,NYR,3,1,33,23,0.518519,0.481481,1,0,0.2,0,8,10,26,33,14,13,12,14,4,2
2024020540,2024-12-22,Amalie Arena,Tampa,13,14,FLA,TBL,4,2,26,21,0.473684,0.526316,1,0,0.5,0,8,6,26,24,14,12,8,20,9,5
2024020541,2024-12-22,Capital One Arena,Washington,26,15,LAK,WSH,1,3,26,21,0.327273,0.672727,1,1,1,1,2,2,16,21,13,14,16,14,3,5
2024020542,2024-12-22,Delta Center,Salt Lake City,24,59,ANA,UTA,5,4,30,25,0.446154,0.553846,1,1,0.166667,0.2,10,12,19,13,20,25,10,17,4,5
2024020543,2024-12-22,Ball Arena,Denver,55,21,SEA,COL,2,5,19,29,0.490566,0.509434,0,1,0,0.25,8,2,31,14,18,15,12,14,3,5
2024020544,2024-12-22,Rogers Place,Edmonton,9,22,OTT,EDM,1,3,21,21,0.604167,0.395833,0,1,0,0.2,12,4,16,11,6,24,13,18,5,7
2024020545,2024-12-23,Prudential Center,Newark,3,1,NYR,NJD,0,5,12,30,0.55,0.45,0,3,0,0.75,24,24,26,16,8,13,18,17,1,5
2024020546,2024-12-23,Scotiabank Arena,Toronto,52,10,WPG,TOR,5,2,27,25,0.469388,0.530612,1,1,0.5,0.333333,11,9,15,29,22,6,8,10,4,2
2024020547,2024-12-23,TD Garden,Boston,15,6,WSH,BOS,1,4,11,22,0.34,0.66,1,1,0.333333,0.25,12,23,18,19,11,17,14,12,6,4
2024020548,2024-12-23,Little Caesars Arena,Detroit,19,17,STL,DET,4,0,21,19,0.48,0.52,0,0,0,0,2,4,21,13,12,15,10,12,5,2
2024020549,2024-12-23,Amerant Bank Arena,Sunrise,14,13,TBL,FLA,4,0,29,36,0.52459,0.47541,1,0,0.333333,0,37,26,13,32,16,20,14,16,4,2
2024020550,2024-12-23,PPG Paints Arena,Pittsburgh,4,5,PHI,PIT,3,7,27,22,0.408163,0.591837,0,3,0,1,6,0,26,21,8,11,8,16,7,6
2024020551,2024-12-23,Nationwide Arena,Columbus,8,29,MTL,CBJ,4,5,31,32,0.530303,0.469697,0,1,0,0.333333,6,4,15,18,15,15,17,14,7,5
2024020552,2024-12-23,UBS Arena,Elmont,7,2,BUF,NYI,7,1,25,28,0.421875,0.578125,1,0,0.333333,0,8,12,17,19,30,9,17,23,2,6
2024020553,2024-12-23,Bridgestone Arena,Nashville,12,18,CAR,NSH,2,5,27,25,0.490909,0.509091,0,1,0,0.5,6,4,29,25,10,15,24,18,9,3
2024020554,2024-12-23,Xcel Energy Center,St. Paul,16,30,CHI,MIN,3,4,31,27,0.5,0.5,0,0,0,0,2,0,29,26,17,13,11,16,4,1
2024020555,2024-12-23,Rogers Arena,Vancouver,28,23,SJS,VAN,3,4,29,24,0.40678,0.59322,1,1,0.333333,0.2,24,30,18,27,7,22,19,17,3,3
2024020556,2024-12-23,Delta Center,Salt Lake City,25,59,DAL,UTA,3,2,29,26,0.553571,0.446429,0,0,0,0,4,6,20,19,20,21,8,18,5,6
2024020557,2024-12-23,T-Mobile Arena,Paradise,24,54,ANA,VGK,1,3,32,33,0.5,0.5,0,0,0,0,6,8,18,13,10,16,6,9,3,4
2024020558,2024-12-27,KeyBank Center,Buffalo,16,7,CHI,BUF,2,6,17,35,0.489796,0.510204,0,0,0,0,4,4,35,24,9,11,20,8,4,5
2024020559,2024-12-27,Little Caesars Arena,Detroit,10,17,TOR,DET,5,2,23,25,0.418605,0.581395,1,1,0.333333,0.333333,6,6,37,34,17,9,14,15,7,2
2024020560,2024-12-27,Prudential Center,Newark,12,1,CAR,NJD,2,4,31,23,0.411765,0.588235,0,0,0,0,2,6,24,20,11,15,16,12,4,4
2024020561,2024-12-27,Nationwide Arena,Columbus,6,29,BOS,CBJ,2,6,26,33,0.555556,0.444444,0,3,0,1,6,4,18,15,17,17,10,21,6,9
2024020562,2024-12-27,Enterprise Center,St. Louis,18,19,NSH,STL,4,7,30,30,0.47619,0.52381,2,1,0.5,0.25,15,15,27,26,7,19,15,12,5,2
2024020563,2024-12-27,American Airlines Center,Dallas,30,25,MIN,DAL,3,2,18,29,0.518519,0.481481,0,0,0,0,6,2,28,18,19,15,11,14,5,4
2024020564,2024-12-27,Delta Center,Salt Lake City,21,59,COL,UTA,4,1,37,35,0.485294,0.514706,0,1,0,0.333333,11,9,19,10,12,19,12,17,3,4
2024020565,2024-12-27,SAP Center at San Jose,San Jose,54,28,VGK,SJS,6,3,36,25,0.465517,0.534483,0,0,0,0,8,6,11,19,25,13,17,15,5,8
2024020566,2024-12-28,Amerant Bank Arena,Sunrise,8,13,MTL,FLA,4,0,25,34,0.396226,0.603774,0,0,0,0,7,7,14,19,21,10,9,13,1,1
2024020567,2024-12-28,Rogers Arena,Vancouver,55,23,SEA,VAN,5,4,29,22,0.469388,0.530612,0,1,0,0.5,6,8,8,24,13,18,11,9,3,2
2024020568,2024-12-28,Honda Center,Anaheim,4,24,PHI,ANA,3,1,25,33,0.553571,0.446429,0,0,0,0,8,10,15,18,16,16,18,19,5,4
2024020569,2024-12-28,Crypto.com Arena,Los Angeles,22,26,EDM,LAK,3,4,27,29,0.459016,0.540984,1,0,0.5,0,2,4,13,25,11,15,17,18,7,8
2024020570,2024-12-28,TD Garden,Boston,29,6,CBJ,BOS,0,4,18,28,0.488889,0.511111,0,0,0,0,14,16,22,30,4,16,19,15,8,6
2024020571,2024-12-28,Scotiabank Arena,Toronto,15,10,WSH,TOR,5,2,32,37,0.472727,0.527273,1,0,1,0,4,2,17,28,17,9,14,13,6,1
2024020572,2024-12-28,Amalie Arena,Tampa,3,14,NYR,TBL,2,6,44,25,0.519481,0.480519,0,2,0,0.4,10,8,23,13,12,18,16,13,10,5
2024020573,2024-12-28,Lenovo Center,Raleigh,1,12,NJD,CAR,2,5,23,41,0.389831,0.610169,0,1,0,0.25,21,8,41,41,13,11,14,12,4,3
2024020574,2024-12-28,Canada Life Centre,Winnipeg,9,52,OTT,WPG,2,4,35,23,0.608696,0.391304,2,1,0.5,0.333333,6,8,21,15,13,18,4,9,5,8
2024020575,2024-12-28,UBS Arena,Elmont,5,2,PIT,NYI,3,6,25,34,0.451613,0.548387,1,0,0.25,0,4,8,27,19,15,7,15,20,1,2
2024020576,2024-12-28,SAP Center at San Jose,San Jose,20,28,CGY,SJS,3,1,33,22,0.472727,0.527273,1,1,0.333333,0.5,9,11,19,16,15,17,12,13,5,6
2024020577,2024-12-29,United Center,Chicago,25,16,DAL,CHI,5,1,35,25,0.584906,0.415094,1,1,0.142857,0.25,8,25,7,19,8,12,17,20,3,5
2024020578,2024-12-29,Honda Center,Anaheim,22,24,EDM,ANA,3,5,23,32,0.4,0.6,2,0,0.666667,0,12,8,13,26,14,13,8,17,5,3
2024020579,2024-12-29,Little Caesars Arena,Detroit,15,17,WSH,DET,2,4,27,27,0.471698,0.528302,0,1,0,0.25,10,8,24,12,9,18,11,12,0,2
2024020580,2024-12-29,Amalie Arena,Tampa,8,14,MTL,TBL,5,2,37,23,0.53125,0.46875,0,0,0,0,6,4,20,19,17,13,4,6,6,8
2024020581,2024-12-29,PPG Paints Arena,Pittsburgh,2,5,NYI,PIT,2,3,31,41,0.507463,0.492537,0,2,0,1,4,4,12,12,15,21,18,10,5,5
2024020582,2024-12-29,Enterprise Center,St. Louis,7,19,BUF,STL,4,2,16,37,0.4,0.6,2,0,0.666667,0,8,6,20,14,23,4,11,8,3,6
2024020583,2024-12-29,Xcel Energy Center,St. Paul,9,30,OTT,MIN,3,1,37,31,0.492063,0.507937,1,0,0.5,0,11,11,18,26,13,13,9,16,5,6
2024020584,2024-12-29,T-Mobile Arena,Paradise,20,54,CGY,VGK,0,3,31,37,0.508197,0.491803,0,1,0,0.25,8,8,20,12,17,17,10,10,8,7
2024020585,2024-12-29,Crypto.com Arena,Los Angeles,4,26,PHI,LAK,4,5,21,20,0.5,0.5,0,1,0,1,6,6,14,24,20,12,11,7,5,5
2024020586,2024-12-30,Amerant Bank Arena,Sunrise,3,13,NYR,FLA,3,5,35,26,0.45098,0.54902,1,0,0.2,0,10,12,22,23,21,13,14,17,7,7
2024020587,2024-12-30,Canada Life Centre,Winnipeg,18,52,NSH,WPG,0,3,22,28,0.444444,0.555556,0,2,0,0.4,10,4,28,17,15,21,17,18,2,9
2024020588,2024-12-30,Climate Pledge Arena,Seattle,59,55,UTA,SEA,2,5,30,33,0.491525,0.508475,1,0,1,0,8,6,9,24,12,23,16,22,8,6
2024020589,2024-12-31,Capital One Arena,Washington,6,15,BOS,WSH,1,3,27,27,0.52381,0.47619,0,1,0,0.5,10,10,16,26,20,28,19,17,0,3
2024020590,2024-12-31,Scotiabank Arena,Toronto,2,10,NYI,TOR,1,3,31,25,0.537037,0.462963,0,1,0,0.25,20,4,20,22,17,15,12,10,6,3
2024020591,2024-12-31,T-Mobile Arena,Paradise,8,54,MTL,VGK,3,2,22,29,0.585366,0.414634,0,0,0,0,2,0,39,22,11,11,14,23,4,3
2024020592,2024-12-31,Wrigley Field,Chicago,19,16,STL,CHI,6,2,28,30,0.527273,0.472727,2,2,0.666667,0.5,15,13,20,17,11,10,17,15,4,2
2024020593,2024-12-31,Little Caesars Arena,Detroit,5,17,PIT,DET,2,4,25,25,0.4375,0.5625,1,2,0.333333,0.666667,6,6,9,18,13,18,13,7,5,7
2024020594,2024-12-31,Nationwide Arena,Columbus,12,29,CAR,CBJ,3,4,35,28,0.410959,0.589041,1,1,0.25,0.333333,8,10,21,14,12,20,14,15,6,6
2024020595,2024-12-31,American Airlines Center,Dallas,7,25,BUF,DAL,2,4,23,33,0.265306,0.734694,0,0,0,0,2,0,23,10,17,11,14,15,4,1
2024020596,2024-12-31,Xcel Energy Center,St. Paul,18,30,NSH,MIN,3,5,46,38,0.4375,0.5625,0,3,0,0.5,35,16,19,14,9,13,11,18,3,3
2024020597,2024-12-31,Ball Arena,Denver,52,21,WPG,COL,2,5,22,38,0.487179,0.512821,0,0,0,0,2,0,30,26,20,15,21,20,2,2
2024020598,2024-12-31,Honda Center,Anaheim,1,24,NJD,ANA,2,3,34,26,0.544118,0.455882,0,0,0,0,12,10,25,18,10,21,7,19,6,1
2024020599,2024-12-31,SAP Center at San Jose,San Jose,4,28,PHI,SJS,4,0,34,22,0.461538,0.538462,1,0,0.333333,0,4,8,20,41,20,11,9,8,6,8
2024020600,2024-12-31,Scotiabank Saddledome,Calgary,23,20,VAN,CGY,1,3,24,29,0.523077,0.476923,1,0,0.5,0,25,25,29,28,16,11,11,15,4,6
2024020601,2024-12-31,Rogers Place,Edmonton,59,22,UTA,EDM,1,4,27,38,0.456522,0.543478,0,0,0,0,8,6,15,4,14,12,26,13,3,7
2024020602,2025-01-01,Crypto.com Arena,Los Angeles,1,26,NJD,LAK,0,3,33,24,0.625,0.375,0,0,0,0,6,12,23,15,14,20,8,12,3,2
2024020603,2025-01-02,Amerant Bank Arena,Sunrise,12,13,CAR,FLA,3,1,40,26,0.492958,0.507042,0,0,0,0,4,6,34,28,16,15,12,16,3,2
2024020604,2025-01-02,Madison Square Garden,New York,6,3,BOS,NYR,1,2,33,27,0.516129,0.483871,0,0,0,0,2,2,18,16,17,24,15,18,6,7
2024020605,2025-01-02,Capital One Arena,Washington,30,15,MIN,WSH,4,3,33,31,0.363636,0.636364,0,1,0,0.333333,6,4,10,16,14,16,18,13,10,1
2024020606,2025-01-02,Nationwide Arena,Columbus,17,29,DET,CBJ,5,4,26,25,0.490196,0.509804,2,1,0.666667,0.5,4,10,16,18,15,18,15,11,7,4
2024020607,2025-01-02,UBS Arena,Elmont,10,2,TOR,NYI,2,1,31,33,0.566038,0.433962,1,0,0.5,0,6,4,26,19,16,14,14,20,4,8
2024020608,2025-01-02,American Airlines Center,Dallas,9,25,OTT,DAL,2,4,13,25,0.4,0.6,0,1,0,0.2,10,8,29,11,19,18,6,13,1,7
2024020609,2025-01-02,Canada Life Centre,Winnipeg,24,52,ANA,WPG,4,3,24,30,0.36,0.64,0,0,0,0,4,0,44,26,22,9,13,15,4,8
2024020610,2025-01-02,Ball Arena,Denver,7,21,BUF,COL,5,6,21,29,0.552239,0.447761,2,1,0.666667,0.333333,8,8,27,31,9,9,7,5,4,9
2024020611,2025-01-02,Scotiabank Saddledome,Calgary,59,20,UTA,CGY,5,3,26,26,0.542373,0.457627,1,1,0.333333,0.25,20,18,21,36,16,11,22,12,5,7
2024020612,2025-01-02,T-Mobile Arena,Paradise,4,54,PHI,VGK,2,5,25,27,0.425532,0.574468,1,0,0.5,0,2,4,17,22,13,16,14,19,1,4
2024020613,2025-01-02,Climate Pledge Arena,Seattle,23,55,VAN,SEA,4,3,22,27,0.526316,0.473684,0,1,0,0.5,6,6,20,19,16,17,12,15,10,4
2024020614,2025-01-02,SAP Center at San Jose,San Jose,14,28,TBL,SJS,1,2,25,25,0.552632,0.447368,0,0,0,0,11,11,13,17,8,13,14,21,3,1
2024020615,2025-01-03,Amerant Bank Arena,Sunrise,5,13,PIT,FLA,2,3,31,33,0.482759,0.517241,2,1,0.285714,0.333333,10,28,15,28,10,12,8,7,1,2
2024020616,2025-01-03,United Center,Chicago,8,16,MTL,CHI,2,4,40,26,0.5,0.5,1,1,0.333333,0.25,13,11,25,20,9,14,15,4,8,7
2024020617,2025-01-03,Enterprise Center,St. Louis,9,19,OTT,STL,0,4,20,25,0.472727,0.527273,0,0,0,0,7,7,27,16,16,13,12,18,2,5
2024020618,2025-01-03,Rogers Place,Edmonton,24,22,ANA,EDM,2,3,29,26,0.392157,0.607843,1,1,0.5,1,4,6,14,3,12,14,4,18,1,5
2024020619,2025-01-03,Rogers Arena,Vancouver,18,23,NSH,VAN,3,0,19,27,0.5,0.5,0,0,0,0,11,9,21,51,19,14,23,7,2,5
2024020620,2025-01-04,Capital One Arena,Washington,3,15,NYR,WSH,4,7,33,28,0.515152,0.484848,0,2,0,0.5,8,8,15,20,13,22,18,12,1,2
2024020621,2025-01-04,Canada Life Centre,Winnipeg,17,52,DET,WPG,4,2,29,23,0.586957,0.413043,2,0,0.666667,0,4,6,9,21,13,15,7,6,7,2
2024020622,2025-01-04,SAP Center at San Jose,San Jose,1,28,NJD,SJS,2,3,30,24,0.571429,0.428571,1,0,0.5,0,8,4,21,16,12,16,10,11,3,1
2024020623,2025-01-04,Scotiabank Arena,Toronto,6,10,BOS,TOR,4,6,31,29,0.454545,0.545455,0,0,0,0,4,4,23,20,6,14,17,20,13,6
2024020624,2025-01-04,Lenovo Center,Raleigh,30,12,MIN,CAR,4,0,27,21,0.387097,0.612903,1,0,0.333333,0,10,8,14,11,17,12,12,20,3,3
2024020625,2025-01-04,Nationwide Arena,Columbus,19,29,STL,CBJ,4,6,33,39,0.553571,0.446429,1,1,0.5,0.5,9,9,21,14,18,24,14,16,3,9
2024020626,2025-01-04,Ball Arena,Denver,8,21,MTL,COL,2,1,23,23,0.541667,0.458333,0,1,0,0.2,12,8,29,17,20,17,26,17,2,2
2024020627,2025-01-04,Scotiabank Saddledome,Calgary,18,20,NSH,CGY,4,1,28,32,0.470588,0.529412,2,0,1,0,13,11,11,9,30,6,18,12,5,7
2024020628,2025-01-04,American Airlines Center,Dallas,59,25,UTA,DAL,2,3,35,29,0.555556,0.444444,0,0,0,0,0,2,21,16,19,9,23,16,3,2
2024020629,2025-01-04,Crypto.com Arena,Los Angeles,14,26,TBL,LAK,1,2,34,21,0.491803,0.508197,0,0,0,0,4,4,25,36,16,17,8,8,4,1
2024020630,2025-01-04,T-Mobile Arena,Paradise,7,54,BUF,VGK,1,3,24,33,0.574468,0.425532,1,0,0.333333,0,4,6,17,19,10,17,22,15,5,6
2024020631,2025-01-04,Climate Pledge Arena,Seattle,22,55,EDM,SEA,4,2,32,18,0.586207,0.413793,0,0,0,0,4,2,7,23,21,19,18,16,5,6
2024020632,2025-01-05,United Center,Chicago,3,16,NYR,CHI,6,2,34,27,0.571429,0.428571,0,0,0,0,4,2,21,17,11,8,4,17,1,4
2024020633,2025-01-05,TD Garden,Boston,2,6,NYI,BOS,5,4,37,30,0.517857,0.482143,0,0,0,0,2,0,14,31,19,22,11,20,5,9
2024020634,2025-01-05,Lenovo Center,Raleigh,5,12,PIT,CAR,3,4,19,31,0.439394,0.560606,0,0,0,0,6,6,22,17,22,11,7,6,11,7
2024020635,2025-01-05,Scotiabank Arena,Toronto,4,10,PHI,TOR,2,3,32,25,0.327273,0.672727,0,0,0,0,9,13,33,43,12,17,16,17,4,2
2024020636,2025-01-05,Honda Center,Anaheim,14,24,TBL,ANA,1,4,37,26,0.491525,0.508475,1,0,0.5,0,2,4,26,31,11,24,22,16,6,10
2024020637,2025-01-06,KeyBank Center,Buffalo,15,7,WSH,BUF,3,4,28,27,0.540984,0.459016,1,1,0.5,0.333333,8,6,23,10,12,20,19,10,8,2
2024020638,2025-01-06,Centre Bell,Montreal,23,8,VAN,MTL,4,5,20,24,0.413043,0.586957,1,2,0.333333,0.5,8,6,39,30,17,9,16,16,4,3
2024020639,2025-01-06,Ball Arena,Denver,13,21,FLA,COL,1,3,27,34,0.490909,0.509091,0,0,0,0,8,6,24,19,13,13,10,8,6,2
2024020640,2025-01-06,Climate Pledge Arena,Seattle,1,55,NJD,SEA,3,2,29,24,0.526316,0.473684,0,1,0,1,7,5,12,21,14,13,7,19,3,8
2024020641,2025-01-07,TD Garden,Boston,22,6,EDM,BOS,4,0,39,26,0.574468,0.425532,1,0,0.333333,0,9,11,18,45,16,17,12,11,13,11
